Warp	 	1	3	3	1	1	1	23	24	11	24	11	24	11	24	11	0	0	0	12000	0	1	0	1|22|16|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	23	15	7	15	7	15	7	15	7	0	0	0	12002	0	1	0	1|24|32|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	24	32	32	32	32	32	32	32	32	0	0	0	12000	0	1	0	1|23|15|7|15|0|0|0|0|0|0|0|0|0|
TownPeople	调查员445	1	3	3	1	1	1	24	38	19	38	19	38	19	38	19	1	60000	1	14061	0	1	0	2093|2094|2095
Warp	 	1	3	3	1	1	1	24	16	22	16	22	16	22	16	22	0	0	0	12002	0	1	0	1|25|33|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	25	33	44	33	44	33	44	33	44	0	0	0	12000	0	1	0	1|24|16|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	25	9	48	9	48	9	48	9	48	0	0	0	12002	0	1	0	1|26|18|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	26	18	49	18	49	18	49	18	49	0	0	0	12000	0	1	0	1|25|9|48|15|0|0|0|0|0|0|0|0|0|
BossBox	宝箱	1	3	3	1	1	1	27	5	5	5	5	5	5	5	5	1	60000	0	27899	0	1	0	2|0,1538,15,18|200|
Warp	 	1	3	3	1	1	1	28	10	19	10	19	10	19	10	19	0	0	0	12000	0	1	0	1|26|39|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	26	39	14	39	14	39	14	39	14	0	0	0	12002	0	1	0	1|28|10|19|15|0|0|0|0|0|0|0|0|0|
StandEnemy	阴影	1	3	3	1	1	1	28	9	5	9	5	9	5	9	5	1	60000	4	101533	0	1	0	3|||0||6020|||0|9012|||||||||1,27,2,5|1|0|0,0|0|
Warp	 	1	3	3	1	1	1	28	12	7	12	7	12	7	12	7	0	0	0	103011	0	1	0	1|28|10|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	3	3	1	1	1	28	10	15	10	15	10	15	10	15	0	0	0	103011	0	1	0	1|28|12|7|15|17600|1|1|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	29	11	17	11	17	11	17	11	17	0	0	0	103012	0	1	0	0|15511|1|8|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	4	4	1	1	0	15511	1	8	1	8	1	8	1	8	0	0	0	0	0	1	0	1|29|11|17|15|0|0|0|0|0|0|0|0|213|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	29	50	49	50	49	50	49	50	49	1	60000	7	1	0	1	0	1|||0|||||1|9026|
Warp	 	1	4	4	1	1	1	29	41	37	41	37	41	37	41	37	0	0	0	17955	0	1	0	1|30|39|8|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	30	39	8	39	8	39	8	39	8	0	0	0	17954	0	1	0	1|29|41|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	30	34	46	34	46	34	46	34	46	0	0	0	17955	0	1	0	1|31|27|41|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	31	27	41	27	41	27	41	27	41	0	0	0	17954	0	1	0	1|30|34|46|15|0|0|0|0|0|0|0|0|0|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	31	19	11	19	11	19	11	19	11	1	60000	5	1	0	1	0	1|||0|||||1|9026|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	31	24	31	24	31	24	31	24	31	1	60000	2	1	0	1	0	1|||0|||||1|9026|
Warp	 	1	4	4	1	1	1	31	29	16	29	16	29	16	29	16	0	0	0	17955	0	1	0	1|32|28|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	32	28	22	28	22	28	22	28	22	0	0	0	17954	0	1	0	1|31|29|16|15|0|0|0|0|0|0|0|0|0|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	32	36	42	36	42	36	42	36	42	1	60000	3	1	0	1	0	1|||0|||||1|9026|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	32	52	17	52	17	52	17	52	17	1	60000	3	1	0	1	0	1|||0|||||1|9026|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	32	43	41	43	41	43	41	43	41	1	60000	1	1	0	1	0	1|||0|||||1|9026|
Warp	 	1	4	4	1	1	1	32	24	44	24	44	24	44	24	44	0	0	0	17955	0	1	0	1|33|46|54|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	33	46	54	46	54	46	54	46	54	0	0	0	17954	0	1	0	1|32|24|44|15|0|0|0|0|0|0|0|0|0|
Event	侦探阿波罗	1	4	4	1	1	1	33	39	51	39	51	39	51	39	51	1	60000	4	14013	0	1	0	EV_ijk_6084.txt
Warp	 	1	4	4	1	1	1	33	25	26	25	26	25	26	25	26	0	0	0	17955	0	1	0	1|34|15|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	4	4	1	1	1	34	15	37	15	37	15	37	15	37	0	0	0	17954	0	1	0	1|33|25|26|15|0|0|0|0|0|0|0|0|0|
StandEnemy	恐怖的气氛	1	4	4	1	1	1	34	31	37	31	37	31	37	31	37	1	60000	0	1	0	1	0	1|||0|||||1|9026|
Warp	 	1	4	4	1	1	1	34	32	33	32	33	32	33	32	33	0	0	0	103012	0	1	0	0|15510|44|39|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	4	4	1	1	0	15510	44	39	44	39	44	39	44	39	0	0	0	0	0	1	0	1|34|32|33|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	5	5	1	1	1	35	12	59	12	59	12	59	12	59	0	0	0	103012	0	1	0	0|15502|10|6|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15502	10	6	10	6	10	6	10	6	0	0	0	13271	0	1	0	1|35|12|59|15|0|0|0|0|0|0|0|0|215|
StandEnemy	试作型腐尸	1	5	5	1	1	1	35	11	57	11	57	11	57	11	57	1	60000	1	101103	0	1	0	3|||0|6000||||1|9029|
StandEnemy	试作型腐尸	1	5	5	1	1	1	35	24	31	24	31	24	31	24	31	1	60000	2	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	35	42	66	42	66	42	66	42	66	0	0	0	13271	0	1	0	1|36|14|46|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	36	14	46	14	46	14	46	14	46	0	0	0	13270	0	1	0	1|35|42|66|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	36	56	19	56	19	56	19	56	19	0	0	0	13271	0	1	0	1|37|22|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	37	22	27	22	27	22	27	22	27	0	0	0	13270	0	1	0	1|36|56|19|15|0|0|0|0|0|0|0|0|0|
StandEnemy	试作型腐尸	1	5	5	1	1	1	37	49	34	49	34	49	34	49	34	1	60000	3	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	37	73	52	73	52	73	52	73	52	0	0	0	13271	0	1	0	1|38|39|57|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	38	39	57	39	57	39	57	39	57	0	0	0	13270	0	1	0	1|37|73|52|15|0|0|0|0|0|0|0|0|0|
StandEnemy	试作型腐尸	1	5	5	1	1	1	38	39	38	39	38	39	38	39	38	1	60000	5	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	38	19	64	19	64	19	64	19	64	0	0	0	13271	0	1	0	1|39|33|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	39	33	19	33	19	33	19	33	19	0	0	0	13270	0	1	0	1|38|19|64|15|0|0|0|0|0|0|0|0|0|
StandEnemy	试作型腐尸	1	5	5	1	1	1	39	42	20	42	20	42	20	42	20	1	60000	2	101103	0	1	0	3|||0|6000||||1|9031|
StandEnemy	试作型腐尸	1	5	5	1	1	1	39	35	65	35	65	35	65	35	65	1	60000	3	101103	0	1	0	3|||0|6000||||1|9031|
Warp	 	1	5	5	1	1	1	39	50	46	50	46	50	46	50	46	0	0	0	13271	0	1	0	1|40|41|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	40	41	30	41	30	41	30	41	30	0	0	0	13270	0	1	0	1|39|50|46|15|0|0|0|0|0|0|0|0|0|
StandEnemy	试作型腐尸	1	5	5	1	1	1	40	18	46	18	46	18	46	18	46	1	60000	3	101103	0	1	0	3|||0|6000||||1|9028|
StandEnemy	试作型腐尸	1	5	5	1	1	1	40	38	38	38	38	38	38	38	38	1	60000	2	101103	0	1	0	3|||0|6000||||1|9030|
Warp	 	1	5	5	1	1	1	40	41	11	41	11	41	11	41	11	0	0	0	13271	0	1	0	1|41|40|55|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	41	40	55	40	55	40	55	40	55	0	0	0	13270	0	1	0	1|40|41|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	41	23	13	23	13	23	13	23	13	0	0	0	103012	0	1	0	0|15503|6|44|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15503	6	44	6	44	6	44	6	44	0	0	0	13274	0	1	0	1|41|23|13|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	6	6	1	1	1	42	29	71	29	71	29	71	29	71	0	0	0	13270	0	1	0	0|666|73|2|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	0	666	73	2	73	2	73	2	73	2	0	0	0	13271	0	1	0	1|42|29|71|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	1	42	87	34	87	34	87	34	87	34	0	0	0	13271	0	1	0	1|43|54|65|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	43	54	65	54	65	54	65	54	65	0	0	0	13270	0	1	0	1|42|87|34|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	43	25	15	25	15	25	15	25	15	0	0	0	13271	0	1	0	1|44|81|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	44	81	20	81	20	81	20	81	20	0	0	0	13270	0	1	0	1|43|25|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	44	77	60	77	60	77	60	77	60	0	0	0	13271	0	1	0	1|45|43|67|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	45	43	67	43	67	43	67	43	67	0	0	0	13270	0	1	0	1|44|77|60|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	45	26	23	26	23	26	23	26	23	0	0	0	13271	0	1	0	1|46|37|70|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	46	37	70	37	70	37	70	37	70	0	0	0	13270	0	1	0	1|45|26|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	46	54	76	54	76	54	76	54	76	0	0	0	13271	0	1	0	1|47|78|26|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	47	78	26	78	26	78	26	78	26	0	0	0	13270	0	1	0	1|46|54|76|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	6	6	1	1	1	47	27	63	27	63	27	63	27	63	0	0	0	13271	0	1	0	0|666|73|4|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	6	6	1	1	0	666	73	4	73	4	73	4	73	4	0	0	0	13270	0	1	0	1|47|27|63|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	7	7	1	1	1	48	13	16	13	16	13	16	13	16	0	0	0	103012	0	1	0	0|1405|34|61|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	7	1	1	0	1405	34	61	34	61	34	61	34	61	0	0	0	103012	0	1	0	1|48|13|16|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	7	7	1	1	1	48	16	17	16	17	16	17	16	17	0	0	0	103012	0	1	0	0|1405|31|48|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	7	1	1	0	1405	31	48	31	48	31	48	31	48	0	0	0	103012	0	1	0	1|48|16|17|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	8	8	1	1	1	49	25	34	25	34	25	34	25	34	0	0	0	103012	0	1	0	0|100|639|281|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	8	1	1	0	100	639	281	639	281	639	281	639	281	0	0	0	103012	0	1	0	1|49|25|34|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	8	8	1	1	1	49	50	43	50	43	50	43	50	43	0	0	0	17977	0	1	0	1|50|55|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	50	55	9	55	9	55	9	55	9	0	0	0	17976	0	1	0	1|49|50|43|15|0|0|0|0|0|0|0|0|0|
Event	旅行商人巴斯鲁	1	8	8	1	1	1	50	53	10	53	10	53	10	53	10	1	60000	0	14016	0	1	0	EV_ijk_6176.txt
Warp	 	1	8	8	1	1	1	50	19	10	19	10	19	10	19	10	0	0	0	17977	0	1	0	1|51|20|41|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	51	20	41	20	41	20	41	20	41	0	0	0	17976	0	1	0	1|50|19|10|15|0|0|0|0|0|0|0|0|0|
TownPeople	旅行商人克里林	1	8	8	1	1	1	51	21	18	21	18	21	18	21	18	1	60000	0	14001	0	1	0	2348|2349
Warp	 	1	8	8	1	1	1	51	24	15	24	15	24	15	24	15	0	0	0	17977	0	1	0	1|52|18|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	52	18	37	18	37	18	37	18	37	0	0	0	17976	0	1	0	1|51|24|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	52	33	37	33	37	33	37	33	37	0	0	0	17977	0	1	0	1|53|29|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	53	29	40	29	40	29	40	29	40	0	0	0	17976	0	1	0	1|52|33|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	53	26	14	26	14	26	14	26	14	0	0	0	17977	0	1	0	1|54|58|52|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	54	58	52	58	52	58	52	58	52	0	0	0	17976	0	1	0	1|53|26|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	54	54	11	54	11	54	11	54	11	0	0	0	17977	0	1	0	1|55|44|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	55	44	31	44	31	44	31	44	31	0	0	0	17976	0	1	0	1|54|54|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	55	13	25	13	25	13	25	13	25	0	0	0	17977	0	1	0	1|56|20|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	56	20	27	20	27	20	27	20	27	0	0	0	17976	0	1	0	1|55|13|25|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	56	21	39	21	39	21	39	21	39	0	0	0	17977	0	1	0	1|57|20|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	57	20	44	20	44	20	44	20	44	0	0	0	17976	0	1	0	1|56|21|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	57	47	18	47	18	47	18	47	18	0	0	0	17977	0	1	0	1|58|39|55|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	58	39	55	39	55	39	55	39	55	0	0	0	17976	0	1	0	1|57|47|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	8	1	1	1	58	61	12	61	12	61	12	61	12	0	0	0	17977	0	1	0	0|15521|10|19|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	8	1	1	0	15521	10	19	10	19	10	19	10	19	0	0	0	17976	0	1	0	1|58|61|12|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	12	12	1	1	1	97	10	33	10	33	10	33	10	33	0	0	0	17967	0	1	0	1|98|47|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	98	47	30	47	30	47	30	47	30	0	0	0	17966	0	1	0	1|97|10|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	98	16	18	16	18	16	18	16	18	0	0	0	17967	0	1	0	1|59|38|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	59	38	15	38	15	38	15	38	15	0	0	0	17966	0	1	0	1|98|16|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	59	8	11	8	11	8	11	8	11	0	0	0	17967	0	1	0	1|60|22|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	60	22	31	22	31	22	31	22	31	0	0	0	17966	0	1	0	1|59|8|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	60	11	18	11	18	11	18	11	18	0	0	0	17967	0	1	0	1|61|25|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	61	25	39	25	39	25	39	25	39	0	0	0	17966	0	1	0	1|60|11|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	61	12	47	12	47	12	47	12	47	0	0	0	17967	0	1	0	1|62|24|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	12	1	1	1	62	24	16	24	16	24	16	24	16	0	0	0	17966	0	1	0	1|61|12|47|15|0|0|0|0|0|0|0|0|0|
