923	106	1718878789	0	59716	166	141	四昏神的领域
924	107	1718878790	0	59715	315	213	深草绿洞
925	108	1718878791	0	59715	123	104	怨灵洞窟
936	109	1718893191	0	59750	52	159	白之练兵场
937	110	1718893192	0	59750	52	162	白之练兵场
938	111	1718893192	0	59750	55	164	白之练兵场
939	112	1718893193	0	59750	59	164	白之练兵场
940	113	1718907593	0	59750	130	77	机密实验场
941	114	1718907593	0	59750	162	109	机密实验场
942	115	1718907594	0	59750	208	305	机密实验场
943	116	1718907594	0	59750	241	338	机密实验场
944	117	1718885994	0	59714	79	125	心伤者的避难所
947	118	1718875195	0	59752	208	306	蓝星的考验
948	119	1718875197	0	59752	241	339	红星的考验
949	120	1718893199	0	59752	140	77	秘密回廊
945	121	1718871599	0	59750	84	268	冒险庭园
946	122	1718871599	0	59753	59	181	流沙骨洞
950	123	1718875200	0	59933	100	95	黑迷宫
951	124	1718878802	0	59988	203	14	通往顶层的阶梯
3004	128	1718878805	0	30326	21	18	时间
3002	126	1718871604	0	32511	17	27	里欧波多洞窟
3003	127	1718878805	0	32505	9	27	利利可洞窟
3005	129	1718893205	0	30314	23	23	边境走廊
3008	132	1718893208	0	32531	9	3	贝力斯遗迹
3007	131	1718878806	0	30192	37	27	马斯的内心世界
3009	133	1718875208	0	32629	54	7	宝箱洞窟
4006	134	1718878808	0	32378	65	93	迷宫地狱
4007	135	1718878808	0	32378	79	66	迷宫地狱
4008	136	1718878809	0	32378	80	72	迷宫地狱
4009	137	1718878809	0	32378	27	93	迷宫地狱
4010	138	1718878809	0	32378	29	92	迷宫地狱
4011	139	1718878809	0	32378	63	86	迷宫地狱
4012	140	1718878809	0	32378	39	84	迷宫地狱
4013	141	1718878809	0	32378	9	63	迷宫地狱
4014	142	1718878809	0	32378	9	83	迷宫地狱
4015	143	1718878809	0	32378	19	66	迷宫地狱
4016	144	1718878810	0	32378	42	76	迷宫地狱
4017	145	1718878810	0	32378	32	77	迷宫地狱
4029	157	1718878812	0	32378	42	47	迷宫地狱
4019	147	1718878810	0	32378	38	63	迷宫地狱
4020	148	1718878810	0	32378	56	74	迷宫地狱
4021	149	1718878810	0	32378	71	65	迷宫地狱
4022	150	1718878811	0	32378	71	74	迷宫地狱
4023	151	1718878811	0	32378	71	78	迷宫地狱
4024	152	1718878811	0	32378	61	47	迷宫地狱
4025	153	1718878811	0	32378	77	47	迷宫地狱
4026	154	1718878811	0	32378	82	48	迷宫地狱
4036	164	1718878813	0	32378	8	27	迷宫地狱
4052	180	1718878815	0	32378	98	21	迷宫地狱
4030	158	1718878812	0	32378	7	50	迷宫地狱
4031	159	1718878812	0	32378	15	49	迷宫地狱
4032	160	1718878812	0	32378	18	48	迷宫地狱
4033	161	1718878812	0	32378	7	36	迷宫地狱
4034	162	1718878812	0	32378	18	19	迷宫地狱
4035	163	1718878812	0	32378	19	25	迷宫地狱
4038	166	1718878813	0	32378	17	10	迷宫地狱
4039	167	1718878813	0	32378	29	17	迷宫地狱
4040	168	1718878813	0	32378	40	35	迷宫地狱
4056	184	1718878817	0	32201	71	313	冰之神殿
4042	170	1718878813	0	32378	33	8	迷宫地狱
4043	171	1718878814	0	32378	61	10	迷宫地狱
4044	172	1718878814	0	32378	50	19	迷宫地狱
4045	173	1718878814	0	32378	60	34	迷宫地狱
4046	174	1718878814	0	32378	63	18	迷宫地狱
4047	175	1718878814	0	32378	66	35	迷宫地狱
4055	183	1718878816	0	32208	30	36	商城阁楼
4057	185	1718878818	0	32202	13	10	火炎之谷
4050	178	1718878814	0	32378	84	25	迷宫地狱
4051	179	1718878815	0	32378	92	19	迷宫地狱
4054	182	1718878815	0	32378	92	25	迷宫地狱
4058	186	1718878820	0	32200	9	7	砂之塔
4059	187	1718878821	0	30001	440	482	殷红的山谷
4060	188	1718878823	0	32217	67	28	彩叶原
4061	189	1718878826	0	32204	11	6	墓道
4062	190	1718886028	0	32243	16	7	魔族领域
4063	191	1718886031	0	32244	34	20	魔族通道
4064	192	1718878832	0	32088	7	3	书屋地下
4065	193	1718878832	0	32100	110	74	障碍赛迷宫
4067	194	1718871633	0	32103	23	16	海贼宝窟
4068	195	1718871633	0	32102	23	14	海贼宝窟
4069	196	1718893234	0	32092	11	3	杜瓦之塔
4070	197	1718893234	0	32091	11	3	艾汀之塔
4071	198	1718893235	0	32093	11	3	诺利之塔
4072	199	1718878835	0	31910	21	5	地下室
4073	200	1718878836	0	31914	16	12	水之廊
4074	201	1718893237	0	30001	429	156	雪之谷
4075	202	1718875237	0	32106	21	17	巴别塔
4076	203	1718878838	0	32106	21	19	巴别塔
4077	204	1718875238	0	32106	17	23	巴别塔
4078	205	1718878839	0	32107	15	15	巴别塔
4079	206	1718875239	0	32109	14	3	巴别塔
4080	207	1718875240	0	32110	15	26	巴别塔
4081	208	1718878840	0	32110	29	24	巴别塔
4082	209	1718875240	0	32110	32	17	巴别塔
4083	210	1718878841	0	32111	15	15	巴别塔
4084	211	1718878841	0	32112	27	18	巴别塔
4085	212	1718875242	0	32112	33	24	巴别塔
4086	213	1718886044	0	32105	7	3	巴别塔
4087	214	1718878845	0	32121	10	4	地精灵领域
4090	217	1718878849	0	32121	4	4	风精灵领域
4089	216	1718878847	0	32121	5	8	火精灵领域
4091	218	1718878849	0	32139	35	11	时之塔
4092	219	1718878850	0	32140	20	26	时之塔
4093	220	1718878850	0	32141	38	29	时之塔
4095	221	1718878851	0	32149	18	11	青莲之路
4094	222	1718878853	0	32149	44	29	红莲之路
4096	223	1718878853	0	32276	169	132	无名之森
4097	224	1718878854	0	32151	17	10	飞羽之塔
4098	225	1718878854	0	32184	8	5	鸢之塔
4099	226	1718878855	0	32187	8	7	菇之屋
4100	227	1718878855	0	31994	17	17	通往湖心的洞窟
4104	231	1718878858	0	31809	22	14	朝日山
4102	229	1718878856	0	31805	16	12	精灵之谷
4103	230	1718878857	0	31808	12	12	旭日山
32304	232	1718871658	0	32030	12	6	万缕相思结晶路
32305	233	1718878859	0	32045	24	13	冰封的酒窖迷宫
32306	234	1718871659	0	32059	15	11	沉封之窟
32307	235	1718871660	0	32066	98	76	绝望古井
32308	236	1718878861	0	32341	11	9	冰封之谷
32310	237	1718878862	0	59714	69	111	贝勒森林　外城
32311	238	1718871662	0	59717	140	71	贝勒森林　火之领域
32312	239	1718871662	0	59717	147	86	贝勒森林　水之领域
32313	240	1718871663	0	59717	183	21	贝勒森林　土之领域
32314	241	1718878863	0	59717	199	108	贝勒森林　本城
32315	242	1718871664	0	59717	262	320	贝勒森林　本城
9	243	1718871664	0	15542	10	8	水之洞窟
0	245	1718875265	0	100	664	131	岛
102	244	1718875265	0	100	664	131	谜之迷宫
3001	262	1718869873	0	32501	18	22	睿奇洞窟
808	247	1718878867	0	43000	580	531	诅咒者之洞窟
3006	249	1718893268	0	30319	23	23	边境走廊
4018	250	1718878868	0	32378	26	64	迷宫地狱
4027	251	1718878868	0	32378	25	45	迷宫地狱
4028	252	1718878868	0	32378	33	36	迷宫地狱
4037	253	1718878868	0	32378	9	11	迷宫地狱
4041	254	1718878869	0	32378	40	21	迷宫地狱
4048	255	1718878869	0	32378	90	10	迷宫地狱
4049	256	1718878869	0	32378	74	27	迷宫地狱
4053	257	1718878869	0	32378	99	40	迷宫地狱
4088	258	1718878870	0	32121	8	9	水精灵领域
4101	259	1718878871	0	31802	14	12	通路
103	260	1718878872	0	100	437	308	哥布林之家
